#['../main.py', '--dataset=alsomitra', '--epochs=100', '--batch-size=64', '--lr=1e-3', '--oracle-steps=30', '--oracle-restarts=40', '--constraint=AlsomitraProperty2', '--experiment-name=AlsomitraProperty2', '--logic=GD']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss,Test-P-Metric,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6687584484324736,0.9980755974264706,1.0,0.8177765011787415,0.0,0.0,0.0,2.231431007385254
1,0.575972663031684,0.42349595493740505,0.9395210478040907,1.0010699033737183,0.9989300966262817,0.7580904960632324,0.25,0.0,0.4532283895155963,0.3088720265556784,0.5883351494284237,0.6732223629951477,0.14705882352941177,0.0,6.884364604949951,2.1115095615386963
2,0.3652491039699978,0.4531688690185547,0.27052076657613117,1.0064473152160645,0.9935526847839355,0.6019422743055556,0.09375,0.034722222222222224,0.26598355349372416,0.5490602605483111,0.002840000040390912,0.515735924243927,0.125,0.9411764705882353,7.366830348968506,2.370659828186035
3,0.20079505443572998,0.6364363564385308,0.00010356855475240284,1.0111926794052124,0.9888073205947876,0.4454818301730686,0.05381944444444445,0.9965277777777778,0.16137389575733857,0.6395804461310891,0.0,0.40171369910240173,0.10294117647058823,1.0,7.07452654838562,2.100733995437622
4,0.1294671959347195,0.7042955822414823,0.0,1.0140670537948608,0.9859329462051392,0.35816293292575413,0.029513888888888888,1.0,0.12381576089298024,0.6781118056353401,0.0,0.3518746495246887,0.051470588235294115,1.0,6.802768707275391,2.1098971366882324
5,0.10663417975107829,0.7293222215440538,0.00027420019937886135,1.0156196355819702,0.984380304813385,0.3251443174150255,0.017361111111111112,0.9861111111111112,0.11597779919119443,0.690978442921358,0.005010376958286061,0.3405551314353943,0.07352941176470588,0.058823529411764705,6.752979278564453,2.093062162399292
6,0.1043884555498759,0.7303233676486545,0.0020581941223806804,1.0172473192214966,0.9827525615692139,0.3222002188364665,0.019097222222222224,0.5555555555555556,0.10697002270642449,0.6797770331887638,0.0019867845317896675,0.327062726020813,0.08088235294117647,0.9485294117647058,6.829613924026489,2.1032114028930664
7,0.0963780747519599,0.7181688944498698,0.0007853812227646509,1.0183080434799194,0.9816920757293701,0.30942148632473415,0.020833333333333332,0.9791666666666666,0.09831954451168284,0.6675757800831514,0.00197191141984042,0.31355947256088257,0.09558823529411764,0.9485294117647058,6.808908224105835,2.101119041442871
8,0.09061417314741346,0.7115123007032607,0.0008353680993119875,1.0190293788909912,0.9809707403182983,0.30083955658806694,0.022569444444444444,0.9809027777777778,0.08976263859692742,0.6664208804859835,0.0028607477160061106,0.2996041178703308,0.08088235294117647,0.8897058823529411,6.717752933502197,2.087120532989502
9,0.08334513505299886,0.7097911834716797,0.0010157562792301178,1.0195927619934082,0.9804073572158813,0.2877846558888753,0.020833333333333332,0.9670138888888888,0.08146478148067698,0.6653669581693762,0.003972214810988482,0.28542035818099976,0.08823529411764706,0.8897058823529411,6.686980485916138,2.058947801589966
