#['../main.py', '--dataset=alsomitra', '--epochs=100', '--batch-size=64', '--lr=1e-3', '--oracle-steps=30', '--oracle-restarts=40', '--constraint=AlsomitraProperty2', '--experiment-name=AlsomitraProperty2', '--logic=LK']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss,Test-P-Metric,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6687584484324736,0.9980755974264706,1.0,0.8177765011787415,0.0,0.0,0.0,2.1981804370880127
1,0.5759695900811089,0.4236212306552463,0.9389517042371962,1.0010697841644287,0.9989301562309265,0.7580884297688802,0.2552083333333333,0.0,0.4532136356129366,0.30986252953024473,0.5871258903952206,0.6732114553451538,0.14705882352941177,0.0,6.7020862102508545,2.0403358936309814
2,0.36522065268622506,0.4540117581685384,0.26964908175998265,1.0064467191696167,0.9935532212257385,0.6019180615743002,0.0954861111111111,0.03819444444444445,0.26596888373879823,0.5494963141048655,0.0028226165210499484,0.5157217383384705,0.125,0.9411764705882353,6.801950454711914,2.097078323364258
3,0.2008180088467068,0.6367237832811143,0.00010266299876901839,1.011186122894287,0.9888139367103577,0.44550948672824436,0.05381944444444445,0.9965277777777778,0.16141209882848404,0.6397322486428654,0.0,0.4017612636089325,0.10294117647058823,1.0,6.842133283615112,2.0885369777679443
4,0.12949567370944554,0.7044266064961752,0.0,1.0140594244003296,0.9859405159950256,0.3582019540998671,0.029513888888888888,1.0,0.12382891598869772,0.6782205806058996,0.0,0.3518933355808258,0.051470588235294115,1.0,6.77734899520874,2.1047093868255615
5,0.10663968986935085,0.7294236818949381,0.0002747318810886807,1.0156123638153076,0.9843876361846924,0.3251527150472005,0.017361111111111112,0.9861111111111112,0.11598020441391889,0.6910728566786822,0.0050945281982421875,0.3405586779117584,0.07352941176470588,0.058823529411764705,6.751382827758789,2.051787853240967
6,0.10439172055986193,0.7304194238450792,0.0020962816973527274,1.0172414779663086,0.9827584624290466,0.32220517264472115,0.019097222222222224,0.5555555555555556,0.10697519077974207,0.6798641541424919,0.0019872477825950176,0.3270706236362457,0.08088235294117647,0.9485294117647058,7.079747200012207,2.2830679416656494
7,0.09638375706142849,0.7182579570346408,0.0007854700088500977,1.0183032751083374,0.9816967844963074,0.3094308641221788,0.020833333333333332,0.9791666666666666,0.09832577144398409,0.6676584131577435,0.001972503521863152,0.31356939673423767,0.09558823529411764,0.9485294117647058,6.769652843475342,2.086864948272705
8,0.09061849117279053,0.7116004096137153,0.0008358431773053275,1.0190256834030151,0.9809743762016296,0.30084673563639325,0.022569444444444444,0.9809027777777778,0.08976364135742188,0.666506991666906,0.0028649147819070253,0.2996058166027069,0.08088235294117647,0.8897058823529411,6.763509035110474,2.0985686779022217
9,0.08334454562928942,0.7098805639478896,0.0010172128677368164,1.0195900201797485,0.9804100394248962,0.2877837022145589,0.020833333333333332,0.9670138888888888,0.08146255857804242,0.6654512181001551,0.003978094633887796,0.28541648387908936,0.08823529411764706,0.8897058823529411,6.760612726211548,2.0542690753936768
10,0.07692352930704753,0.7127699322170682,0.0014355540689494875,1.0200855731964111,0.9799144268035889,0.27688656912909615,0.026041666666666668,0.9670138888888888,0.07448868190540987,0.6694357254925896,0.0054131404441945695,0.2729261517524719,0.08088235294117647,0.8897058823529411,6.791342496871948,2.111764430999756
11,0.0738955471250746,0.7096577750311958,0.0018784403800964355,1.0206341743469238,0.9793658256530762,0.26977811919318306,0.027777777777777776,0.9652777777777778,0.0682068291832419,0.6678199768066406,0.006350930122768178,0.2611643671989441,0.10294117647058823,0.8897058823529411,6.780786991119385,2.0835111141204834
12,0.06700311104456584,0.7130984200371636,0.0022484142747190264,1.0211806297302246,0.9788194298744202,0.25808970133463544,0.024305555555555556,0.9652777777777778,0.06286642831914566,0.6699001087861902,0.008160449126187493,0.25073179602622986,0.07352941176470588,0.8897058823529411,6.7749011516571045,2.1043272018432617
13,0.06251584159003364,0.7133795950147841,0.0026363165428241095,1.021718978881836,0.9782809615135193,0.24933963351779515,0.020833333333333332,0.9652777777777778,0.05810323532889871,0.6731960633221794,0.009379181791754329,0.24104613065719604,0.07352941176470588,0.8897058823529411,6.764798641204834,2.0980231761932373
14,0.059000624550713435,0.7203217612372504,0.0035069535175959268,1.022255778312683,0.9777441620826721,0.24269090758429634,0.022569444444444444,0.9635416666666666,0.054324612897985125,0.6779878840726965,0.011315478998072007,0.23307640850543976,0.08823529411764706,0.875,6.784954071044922,2.102104902267456
15,0.054927173588011,0.7250115606519911,0.003427675821714931,1.0227916240692139,0.9772084355354309,0.23365489641825357,0.019097222222222224,0.9670138888888888,0.051029394654666674,0.6818976682775161,0.011934999157400691,0.22589686512947083,0.04411764705882353,0.875,6.902759790420532,2.10786509513855
16,0.05151163207160102,0.724588500128852,0.004025466740131378,1.0232899188995361,0.9767100214958191,0.2258669005499946,0.022569444444444444,0.9635416666666666,0.048229154418496525,0.6856759576236501,0.012635701719452353,0.21961137652397156,0.0661764705882353,0.875,6.881039381027222,2.111632823944092
17,0.04955670237541199,0.7321746084425185,0.003805922137366401,1.0238395929336548,0.97616046667099,0.22206619050767687,0.022569444444444444,0.9652777777777778,0.045757265651927274,0.6946207495296702,0.012676460778011996,0.21390949189662933,0.058823529411764705,0.875,6.881696462631226,2.0991647243499756
