#['../main.py', '--dataset=alsomitra', '--epochs=100', '--batch-size=64', '--lr=1e-3', '--oracle-steps=30', '--oracle-restarts=40', '--constraint=AlsomitraProperty1', '--experiment-name=AlsomitraProperty1', '--logic=DL2']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss,Test-P-Metric,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6687584484324736,0.5634861553416532,0.6061630249023438,0.8177765011787415,0.0,0.0,0.0,1.645780086517334
1,0.5747213363647461,0.4819373024834527,0.5406473477681478,1.0038901567459106,0.9961098432540894,0.7571962144639757,0.0,0.0,0.44440465814927044,0.37246103847728057,0.4526752303628361,0.6666368246078491,0.0,0.0,4.571690320968628,1.5341897010803223
2,0.3508911397722032,0.261647277408176,0.357955985599094,1.000869870185852,0.9991301894187927,0.5896203253004286,0.010416666666666666,0.0,0.24794878679163315,0.1209723248201258,0.246063372668098,0.49794456362724304,0.15441176470588236,0.0,4.481719732284546,1.5409212112426758
3,0.17558284600575766,0.04881731006834242,0.1263708406024509,1.001880407333374,0.9981196522712708,0.4154171148935954,0.5399305555555556,0.13020833333333334,0.13061048002804027,0.006801698137732113,0.036444190670462215,0.3614007234573364,0.9191176470588235,0.7573529411764706,4.479512929916382,1.503816843032837
4,0.11150889926486546,0.0008620169634620348,0.012026657660802206,1.0046473741531372,0.995352566242218,0.33285890685187447,0.9826388888888888,0.8732638888888888,0.12137938948238597,0.0007025301456451416,0.007478603545357199,0.348395437002182,0.9779411764705882,0.8676470588235294,4.399141788482666,1.5609467029571533
5,0.11427447530958387,2.5075912061664792e-05,0.001159766275021765,1.0070348978042603,0.9929649233818054,0.3368687894609239,0.9982638888888888,0.9756944444444444,0.12095379829406738,0.00016822183833402747,0.0012573003768920898,0.3477841317653656,0.9852941176470589,0.9411764705882353,4.436281204223633,1.5143311023712158
6,0.10735787285698785,0.0,0.00016476503676838346,1.0094598531723022,0.9905400276184082,0.32693754302130806,1.0,0.9913194444444444,0.10055304976070628,0.0,0.0,0.31710100173950195,1.0,1.0,4.45134711265564,1.569537878036499
7,0.08855042192671034,0.0,0.0,1.0115450620651245,0.9884548783302307,0.2963802019755046,1.0,1.0,0.08513641357421875,0.0,0.0,0.2917814552783966,1.0,1.0,4.47001576423645,1.5562362670898438
8,0.07949274116092259,0.0,0.0,1.0129473209381104,0.9870527386665344,0.2816721598307292,1.0,1.0,0.07677074740914737,0.0,0.0,0.2770753502845764,1.0,1.0,4.460222959518433,1.529611587524414
9,0.07317250304751927,0.0,0.0,1.014021396636963,0.9859787225723267,0.2698170608944363,1.0,1.0,0.06927714628331802,0.0,0.0,0.26320552825927734,1.0,1.0,4.383542060852051,1.4860005378723145
