#['../main.py', '--dataset=dice', '--epochs=100', '--batch-size=8', '--lr=5e-4', '--save-onnx', '--oracle-steps=70', '--oracle-restarts=50', '--constraint=OppositeFaces', '--experiment-name=OppositeFaces', '--save-imgs', '--logic=LL']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss,Test-P-Metric,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.204255945542279,0.02406065253650441,0.03334558360716876,0.47303929048426013,1.0,0.22058823529411764,0.0,39.75754165649414
1,0.6977784212897805,0.022814268574995154,0.026074647903442383,1.0127640962600708,0.9872359037399292,0.492034351124483,1.0,0.9301470588235294,4.201773699592142,0.02204959708101609,0.02338369278346791,0.4754902334774242,1.0,1.0,150.48831057548523,39.43576717376709
2,0.6972485710592831,0.021718002417508292,0.022985975531970754,1.0206931829452515,0.9793068170547485,0.49264705882352944,1.0,1.0,4.198617374195772,0.02129465516875772,0.022800273755017447,0.4754902334774242,1.0,1.0,151.18348121643066,39.66625261306763
3,0.6966326657463523,0.020732613170848173,0.02206655635553248,1.022659182548523,0.9773409366607666,0.4926470027250402,1.0,1.0,4.193197811351103,0.020147199139875525,0.021867448792738074,0.4730392343857709,1.0,1.0,150.4929976463318,39.793155908584595
4,0.6954294092514935,0.01943659782409668,0.021113316802417532,1.0241204500198364,0.9758796691894531,0.5049019420848173,1.0,1.0,4.17904977237477,0.01831540815970477,0.020407944917678833,0.49264705882352944,1.0,1.0,150.81115245819092,40.044779777526855
5,0.693172903621898,0.017485932392232558,0.019743416239233577,1.0280333757400513,0.9719666242599487,0.5147059945499196,1.0,1.0,4.1511077880859375,0.015422970056533813,0.018707801313961252,0.5024509990916532,1.0,1.0,149.91278791427612,39.9392728805542
6,0.6898477217730354,0.015365179847268498,0.018387315904392916,1.0308032035827637,0.9691967964172363,0.5202205882352942,1.0,1.0,4.124671936035156,0.01311648593229406,0.01718308645136216,0.534313818987678,1.0,1.0,150.2384934425354,39.81549406051636
7,0.6836643218994141,0.013087512815699857,0.01722637695424697,1.037265419960022,0.962734580039978,0.5563725864186007,1.0,1.0,4.086691463694853,0.008873960551093607,0.015245604164460125,0.5539215873269474,1.0,1.0,149.11474609375,39.38154172897339
8,0.6753379036398495,0.01021403687841752,0.015572500579497394,1.040303349494934,0.9596968293190002,0.5723039402681238,1.0,1.0,4.018258038689108,0.009287786834380207,0.01473397367140826,0.5759804108563591,1.0,1.0,150.0301914215088,39.51611375808716
9,0.6639609056360581,0.009522330235032475,0.015184498885098626,1.0387943983078003,0.9612056612968445,0.594975471496582,1.0,1.0,3.9477180032169117,0.007887198644525865,0.013893723487854004,0.5833333520328298,1.0,1.0,150.22608518600464,39.51435208320618
10,0.6461324691772461,0.008126958328134874,0.014781992225085987,1.0379630327224731,0.9620369076728821,0.6213235294117647,1.0,1.0,3.8365846521714153,0.006963447612874648,0.013473410816753613,0.6225491131053251,1.0,1.0,149.061616897583,39.79220986366272
11,0.63067767199348,0.006905544768361484,0.014580268193693721,1.0358123779296875,0.964187502861023,0.6439950606402229,1.0,0.9963235294117647,3.766786911908318,0.005507677355233361,0.013715505599975586,0.6200980579151827,1.0,1.0,150.39207434654236,39.272374391555786
12,0.6138916015625,0.005982547560158898,0.014007640235564289,1.0405831336975098,0.9594166874885559,0.6648283565745634,1.0,1.0,3.6791525448069855,0.0048672714654137104,0.012144196559401119,0.6470588235294118,1.0,1.0,149.70936107635498,39.88198685646057
13,0.5944865731632009,0.004980156088576597,0.013448911554673138,1.0351940393447876,0.9648059010505676,0.6893381791956285,1.0,1.0,3.6038663527544808,0.00403362512588501,0.012284689089831184,0.6544117647058824,1.0,1.0,149.90299272537231,39.852513790130615
