#['../main.py', '--dataset=alsomitra', '--epochs=100', '--batch-size=64', '--lr=1e-3', '--oracle-steps=30', '--oracle-restarts=40', '--constraint=AlsomitraProperty3', '--experiment-name=AlsomitraProperty3']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss,Test-P-Metric,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
25,0.029748181502024334,0.4198550383249919,0.4477187262641059,1.0,1.0,0.17226138379838732,0.0,0.0,0.026585117858998916,0.40558893540326285,0.4426313288071576,0.16304942965507507,0.0,0.0,4.375790119171143,1.4755525588989258
26,0.029375142521328397,0.4342130290137397,0.45442236794365776,1.0,1.0,0.1708574957317776,0.0,0.0,0.025631816948161405,0.4406289773828843,0.45125117021448474,0.16009940207004547,0.0,0.0,4.446953296661377,1.44252347946167
27,0.028434260023964777,0.4497925440470378,0.46586714850531685,1.0,1.0,0.1680873235066732,0.0,0.0,0.025006085634231567,0.40985702065860524,0.45707472632913027,0.1581331193447113,0.0,0.0,4.428344488143921,1.4474778175354004
28,0.027137647072474163,0.45216009351942277,0.4689663251241048,1.0,1.0,0.1637554301155938,0.0,0.0,0.024028232868979957,0.43053259569055896,0.4586191738353056,0.1550104320049286,0.0,0.0,4.383113861083984,1.4469480514526367
29,0.027130236228307087,0.43993353843688965,0.4735354317559136,1.0,1.0,0.16430430942111546,0.0,0.0,0.023307958069969627,0.42530303842881145,0.46069936191334443,0.15266944468021393,0.0,0.0,4.725933790206909,1.6614696979522705
30,0.026343839036093816,0.4551733334859212,0.4790886773003472,1.0,1.0,0.16191184520721436,0.0,0.0,0.023024587070240694,0.44113708944881663,0.4728061451631434,0.15173855423927307,0.0,0.0,4.476381063461304,1.4599189758300781
31,0.025857268108261958,0.4590225749545627,0.48748143513997394,1.0,1.0,0.16045044528113472,0.0,0.0,0.02229919854332419,0.4367404825547162,0.4678468423731187,0.14932915568351746,0.0,0.0,4.408390998840332,1.431424617767334
32,0.02513761321703593,0.4449040624830458,0.49273549185858834,1.0,1.0,0.1582289006974962,0.0,0.0,0.02158244392451118,0.43763937669641834,0.4812141867244945,0.14690963923931122,0.0,0.0,4.302468299865723,1.4271199703216553
33,0.024203808771239385,0.4686690436469184,0.4977933035956489,1.0,1.0,0.15528762340545654,0.0,0.0,0.021005791776320514,0.44255974713493795,0.4843631071202895,0.14493374526500702,0.0,0.0,4.4411492347717285,1.431776762008667
34,0.023733094334602356,0.45437855190700954,0.5025166405571831,1.0,1.0,0.15357359250386557,0.0,0.0,0.02021869841743918,0.44327747120576744,0.4880095089183134,0.14219246804714203,0.0,0.0,4.337497234344482,1.4338064193725586
35,0.022983494732115004,0.4585023456149631,0.512411011589898,1.0,1.0,0.15084661377800834,0.0,0.0,0.02000787328271305,0.45348327300127816,0.49507584291345935,0.1414491832256317,0.0,0.0,4.393895387649536,1.435208797454834
36,0.02295845912562476,0.4536541832817925,0.5048252741495768,1.0,1.0,0.1508423089981079,0.0,0.0,0.01909408499212826,0.4589974739972283,0.4972214418299058,0.13818134367465973,0.0,0.0,4.354362487792969,1.4363417625427246
37,0.022136506107118394,0.46921941969129777,0.5236360761854384,1.0,1.0,0.1483689414130317,0.0,0.0,0.018518241012797636,0.46874458649579215,0.4957456588745117,0.1360817402601242,0.0,0.0,4.384424686431885,1.4603588581085205
38,0.021182399657037523,0.44343887435065377,0.5120450125800239,1.0,1.0,0.14517423841688368,0.0,0.0,0.018076682791990394,0.4478219817666447,0.5076844832476448,0.1344495564699173,0.0,0.0,4.387919902801514,1.471015453338623
39,0.020884897973802354,0.45975610944959855,0.5348743862575955,1.0,1.0,0.14405691623687744,0.0,0.0,0.01733954163158641,0.43483692056992473,0.5009708965525907,0.1316796988248825,0.0,0.0,4.385913372039795,1.4413025379180908
40,0.02027484940157996,0.46308697594536674,0.5232355859544542,1.0,1.0,0.1420413917965359,0.0,0.0,0.017094130025190467,0.486630215364344,0.5237478368422565,0.13074451684951782,0.0,0.0,4.287396430969238,1.4163172245025635
41,0.01958764261669583,0.45267857445610893,0.540882322523329,1.0,1.0,0.13986502753363717,0.0,0.0,0.01647978845764609,0.4471035564647001,0.5129859587725472,0.1283736228942871,0.0,0.0,4.314250230789185,1.3903179168701172
42,0.018460828397009108,0.45836464564005536,0.5363385942247179,1.0,1.0,0.13511190149519178,0.0,0.0,0.015762872555676627,0.4289238873650046,0.5207577873678768,0.1255502849817276,0.0,0.0,4.3540191650390625,1.4834191799163818
43,0.0179107752111223,0.46356821060180664,0.54208861456977,1.0,1.0,0.13323509693145752,0.0,0.0,0.015246957540512085,0.4236411487354952,0.517844929414637,0.12347856909036636,0.0,0.0,4.421757459640503,1.4575717449188232
44,0.017766826682620578,0.45627397961086696,0.5446150037977431,1.0,1.0,0.13296606805589464,0.0,0.0,0.015034324982587029,0.4388419880586512,0.5369450625251321,0.1226145401597023,0.0,0.0,4.357155799865723,1.4641447067260742
45,0.0175133529636595,0.4374757872687446,0.5434696409437392,1.0,1.0,0.13220545980665419,0.0,0.0,0.01449892538435319,0.4218466983121984,0.5383522931267234,0.12041148543357849,0.0,0.0,4.358655214309692,1.4431672096252441
46,0.01651705304781596,0.4674064848158095,0.562485482957628,1.0,1.0,0.1281871133380466,0.0,0.0,0.013613952433361727,0.430695842294132,0.5299618664909812,0.11667884141206741,0.0,0.0,4.350285053253174,1.4379980564117432
47,0.01608638630972968,0.43559768464830184,0.5543219248453776,1.0,1.0,0.12649934821658665,0.0,0.0,0.013361407553448397,0.46367821973912854,0.5349356146419749,0.11559155583381653,0.0,0.0,4.340857982635498,1.4334354400634766
48,0.015469446778297424,0.4497629271613227,0.5560823016696506,1.0,1.0,0.12393237484825982,0.001736111111111111,0.0,0.012621087186476764,0.41455995335298423,0.5358268513399012,0.11234360933303833,0.0,0.0,4.332528114318848,1.4287385940551758
49,0.014822685056262545,0.4461362626817491,0.5531154738532172,1.0,1.0,0.12122995323605007,0.0,0.0,0.012217256952734554,0.4234667104833266,0.5323311861823586,0.11053170263767242,0.0,0.0,4.371690034866333,1.4670860767364502
50,0.014636332790056864,0.41765260696411133,0.5536829630533854,1.0,1.0,0.12044684092203777,0.0,0.0,0.011821860776228063,0.4105519687428194,0.5392824621761546,0.10872837901115417,0.0,0.0,4.423605442047119,1.4485490322113037
51,0.013926512665218778,0.4378366470336914,0.5637909571329752,1.0,1.0,0.11744994587368435,0.0,0.0,0.01110076904296875,0.4134431726792279,0.5399307363173541,0.10536018759012222,0.0,0.0,4.445447683334351,1.4561538696289062
52,0.012868152724372016,0.42811033460828996,0.5662262704637315,1.0,1.0,0.11272764205932617,0.0,0.0,0.010625900591121,0.42545327018289003,0.5440433726591223,0.10308200865983963,0.0,0.0,4.447479248046875,1.4325194358825684
53,0.012526209155718485,0.4423098564147949,0.5672802395290799,1.0,1.0,0.11144709587097168,0.0,0.0,0.010273464462336372,0.41702497706693764,0.5427998935475069,0.10135810077190399,0.0,0.0,4.4126951694488525,1.4609577655792236
54,0.011902074019114176,0.40391768349541557,0.5593176417880588,1.0,1.0,0.10888559288448757,0.0,0.0,0.009949475526809692,0.41031918806188244,0.5524380066815544,0.09974705427885056,0.007352941176470588,0.0,4.410423994064331,1.4558305740356445
55,0.01128365844488144,0.41644885804918075,0.5664944648742676,1.0,1.0,0.10603243112564087,0.001736111111111111,0.0,0.009091087123926948,0.34269461912267346,0.5220041836009306,0.09534719586372375,0.0,0.0,4.417095184326172,1.4747486114501953
56,0.010777323610252805,0.40059611532423234,0.5648817486233182,1.0,1.0,0.1035155455271403,0.001736111111111111,0.0,0.00806484152288998,0.4012587491203757,0.5397740532370174,0.08980446308851242,0.0,0.0,4.335873603820801,1.468388319015503
57,0.00979553908109665,0.3963993125491672,0.5589289665222168,1.0,1.0,0.09878675805197822,0.0,0.0,0.007811931126257952,0.39722293965956745,0.5366718628827263,0.08838512748479843,0.0,0.0,4.40434718132019,1.470731496810913
58,0.00953731851445304,0.4067278967963325,0.5680835511949327,1.0,1.0,0.096665534708235,0.0,0.0,0.00703415581408669,0.37284621070413027,0.5351124931784237,0.08386987447738647,0.0,0.0,4.370155572891235,1.4438116550445557
59,0.00847486158212026,0.40013329188028973,0.5594383875528971,1.0,1.0,0.09172866079542372,0.0,0.0,0.006760350921574761,0.4012519051046932,0.5354120591107536,0.08222135156393051,0.0,0.0,4.367113828659058,1.4388744831085205
60,0.008172419336107042,0.398087289598253,0.5680329004923502,1.0,1.0,0.08987971146901448,0.0,0.0,0.005985661902848412,0.3821093054378734,0.5342870600083295,0.07736705988645554,0.0,0.0,4.368668794631958,1.450941562652588
61,0.007555774516529507,0.39198146926032174,0.5667656792534722,1.0,1.0,0.0867126915189955,0.001736111111111111,0.0,0.0060343676630188435,0.36754027534933653,0.5498789618997013,0.07768119126558304,0.0,0.0,4.3732733726501465,1.4359476566314697
62,0.007009161843193902,0.3940399752722846,0.5648556815253364,1.0,1.0,0.08344101243548924,0.0,0.0,0.005223722580601187,0.32880233315860524,0.5307280035579905,0.0722753256559372,0.007352941176470588,0.0,4.307822942733765,1.420605182647705
63,0.006647506521807777,0.38248997264438206,0.5678710407680936,1.0,1.0,0.08114107449849446,0.0,0.0,0.004738360643386841,0.3473516071543974,0.5336241441614488,0.06883575022220612,0.0,0.0,4.286186933517456,1.4057691097259521
64,0.006070341914892197,0.37666426764594185,0.5691803296407064,1.0,1.0,0.07736856407589382,0.0,0.0,0.0045906537595917195,0.37522200977101045,0.5413719626034007,0.067754365503788,0.0,0.0,4.2654101848602295,1.4262094497680664
65,0.005954237033923467,0.37773704528808594,0.5705013804965549,1.0,1.0,0.07686477237277561,0.0,0.0,0.0042321743334040925,0.35099318448235006,0.5396380704991958,0.06505516171455383,0.0,0.0,4.314842700958252,1.424248218536377
66,0.005489964452054765,0.3869004249572754,0.5652025010850694,1.0,1.0,0.0735906892352634,0.0,0.0,0.0038502233869889203,0.3467097001917222,0.5397967731251436,0.062050167471170425,0.007352941176470588,0.0,4.369640827178955,1.4448535442352295
67,0.0051734720667203265,0.36876776483323837,0.5682990815904405,1.0,1.0,0.07146962483723958,0.001736111111111111,0.0,0.003753456999273861,0.3538047285640941,0.5422229205860811,0.06126546487212181,0.0,0.0,4.659330129623413,1.4715147018432617
68,0.004800380931960212,0.37102921803792316,0.5676742129855685,1.0,1.0,0.06890305545594957,0.0,0.0,0.0032256414346835192,0.35214724260218006,0.5314053367165958,0.05679473280906677,0.0,0.0,4.382692575454712,1.4376766681671143
69,0.0045928955078125,0.36459196938408744,0.5635994805230035,1.0,1.0,0.06753100951512654,0.0,0.0,0.0031506526557838217,0.33064693563124714,0.5426517935360179,0.05613067373633385,0.0,0.0,4.614637851715088,1.4544532299041748
70,0.004234163297547234,0.36099033885531956,0.5740899509853787,1.0,1.0,0.06493350532319811,0.001736111111111111,0.0,0.0030272489084916957,0.38036570829503674,0.5472287570728975,0.05502044036984444,0.0,0.0,4.394131422042847,1.4519257545471191
71,0.004141776925987667,0.37075286441379124,0.5649161338806152,1.0,1.0,0.06411206722259521,0.0,0.0,0.0029804452377207137,0.36092421587775736,0.5439358879538143,0.05459345504641533,0.0,0.0,4.4246461391448975,1.4546520709991455
72,0.00403007823559973,0.3601922194163005,0.5767683453030057,1.0,1.0,0.06311200062433879,0.0,0.0,0.003279386636088876,0.3530643687528722,0.515250093796674,0.057265929877758026,0.007352941176470588,0.0,4.389189004898071,1.4535000324249268
73,0.004139913039075004,0.3905714088016086,0.567484113905165,1.0,1.0,0.06364023685455322,0.0,0.0,0.0022878024507971373,0.34258295507992015,0.5391433379229378,0.047830980271101,0.0,0.0,4.37533164024353,1.456949234008789
74,0.0035030808713701037,0.3511956532796224,0.5709028773837619,1.0,1.0,0.058968835406833224,0.0,0.0,0.003172030343728907,0.3942980205311495,0.5583437751321232,0.056320782750844955,0.0,0.0,4.400194883346558,1.4652090072631836
75,0.0033634607162740496,0.35871614350212944,0.5737960603502061,1.0,1.0,0.05765764580832587,0.0,0.0,0.0020599014618817497,0.32271477755378275,0.5305925257065717,0.04538613557815552,0.0,0.0,4.408259153366089,1.4567632675170898
76,0.003156370586819119,0.373946746190389,0.5741729206509061,1.0,1.0,0.05555726422203912,0.0,0.0,0.0020839291460373823,0.3298496639027315,0.5387247870950138,0.045650072395801544,0.0,0.0,4.391684055328369,1.4620082378387451
77,0.003130601925982369,0.3626178370581733,0.5776708390977647,1.0,1.0,0.05564525392320421,0.0,0.0,0.001900226973435458,0.3375087625840131,0.5417605007396025,0.04359159246087074,0.0,0.0,4.378366708755493,1.4225060939788818
78,0.003086736425757408,0.3596614996592204,0.5759035216437446,1.0,1.0,0.054325610399246216,0.0,0.0,0.0019109387169866001,0.34052346734439626,0.5520494685453528,0.043714284896850586,0.0,0.0,4.292206048965454,1.4294235706329346
79,0.002792500373389986,0.35805000199211967,0.5814957088894315,1.0,1.0,0.05258711179097494,0.0,0.0,0.0017141066491603851,0.33003344255335193,0.5460920894847197,0.04140176996588707,0.0,0.0,4.301918983459473,1.4148290157318115
80,0.002528887449039353,0.3790437380472819,0.5842996173434787,1.0,1.0,0.04952861534224616,0.0,0.0,0.0016061596791533863,0.33994629803825827,0.5533345166374656,0.04007692262530327,0.0,0.0,4.325639724731445,1.4394972324371338
81,0.002380011189315054,0.38470710648430717,0.5925263298882378,1.0,1.0,0.04834227429495917,0.0,0.0,0.0016651254366425907,0.379270357244155,0.5488769306856043,0.04080595076084137,0.0,0.0,4.393671274185181,1.4610943794250488
82,0.0024334177788760927,0.36639655960930717,0.5841124852498373,1.0,1.0,0.048207763168546885,0.0,0.0,0.0015350894673782237,0.38193506353041706,0.5594252979054171,0.039180219173431396,0.0,0.0,4.55278754234314,1.4552607536315918
83,0.0024653716633717218,0.36733078956604004,0.5939882066514757,1.0,1.0,0.0490326550271776,0.0,0.0,0.0015214187476564856,0.3868132198558134,0.5601088018978343,0.03900536894798279,0.0,0.0,4.293742895126343,1.4167582988739014
84,0.002462102307213677,0.38164938820732963,0.587723626030816,1.0,1.0,0.048898382319344416,0.0,0.0,0.0015426915796364054,0.3577767259934369,0.5684959748212028,0.03927711397409439,0.0,0.0,4.3109095096588135,1.4349985122680664
85,0.0024815499782562256,0.3670257462395562,0.6016461054484049,1.0,1.0,0.04923342996173435,0.0,0.0,0.0014091258978142457,0.3641809014713063,0.5596747678868911,0.0375383235514164,0.0,0.0,4.424903869628906,1.4656696319580078
86,0.0021411006649335227,0.36829670270284015,0.5904678768581815,1.0,1.0,0.04584454165564643,0.0,0.0,0.001219836447168799,0.3788835020626293,0.5635729397044462,0.0349261574447155,0.0,0.0,4.596397161483765,1.4573581218719482
87,0.001897856593132019,0.3820535871717665,0.5997178819444444,1.0,1.0,0.043159412013159856,0.0,0.0,0.001635097515057115,0.36928973478429455,0.5758345547844382,0.040436338633298874,0.0,0.0,4.438282489776611,1.5236902236938477
88,0.0020944513380527496,0.3783465491400825,0.5974753167894151,1.0,1.0,0.04525930020544264,0.0,0.0,0.00143582362900762,0.3932654156404383,0.5741345461677102,0.037892263382673264,0.0,0.0,4.378507137298584,1.4602134227752686
89,0.0019314475357532501,0.3892524772220188,0.6100858582390679,1.0,1.0,0.043553309308158025,0.0,0.0,0.0011950265616178513,0.3581368221956141,0.5684861014871037,0.0345691554248333,0.0,0.0,4.3119957447052,1.4351284503936768
90,0.001791043414009942,0.3855220211876763,0.6011943817138672,1.0,1.0,0.04181867837905884,0.0,0.0,0.0011554307797375847,0.3789529800415039,0.5744853300206801,0.033991627395153046,0.0,0.0,4.331172466278076,1.4379336833953857
91,0.0016903075286083752,0.3808695475260417,0.6053032345241971,1.0,1.0,0.04061436984274122,0.0,0.0,0.001196242101928767,0.40755274716545553,0.5769067652085248,0.03458673134446144,0.0,0.0,4.391245365142822,1.4336276054382324
92,0.0017016098524133365,0.3935018645392524,0.6075675222608778,1.0,1.0,0.04023083382182651,0.0,0.0,0.0013637813355992822,0.3608837688670439,0.5871920305139878,0.0369294099509716,0.0,0.0,4.427114248275757,1.4669897556304932
93,0.001736622510684861,0.3967570463816325,0.6145452393425835,1.0,1.0,0.04152293668852912,0.0,0.0,0.0011040886097094592,0.35669607274672566,0.5820634505328011,0.0332278273999691,0.0,0.0,4.447277784347534,1.4667062759399414
94,0.0015985661496718724,0.39759397506713867,0.6145109600490994,1.0,1.0,0.03936990102132162,0.0,0.0,0.0010405717527165132,0.3654562445247875,0.5780781577615177,0.032257892191410065,0.0,0.0,4.456816673278809,1.5754985809326172
95,0.0015543948652015792,0.3907971117231581,0.6125063896179199,1.0,1.0,0.03919570975833469,0.0,0.0,0.0009882480782621046,0.35658712948069854,0.5827959285062903,0.031436413526535034,0.0,0.0,5.018917083740234,1.656792402267456
96,0.0014900913875963953,0.40125150150722927,0.6251440048217773,1.0,1.0,0.038103335433536105,0.0,0.0,0.0010527999085538527,0.37166250453275795,0.5851503820980296,0.03244687616825104,0.0,0.0,4.510909795761108,1.4603407382965088
97,0.001451942345334424,0.3987831274668376,0.6240570280287001,1.0,1.0,0.03780678245756361,0.0,0.0,0.0009479558862307493,0.3888363557703355,0.5871330710018382,0.03078889288008213,0.0,0.0,4.39963698387146,1.4647276401519775
98,0.0015458660200238228,0.40260296397738987,0.6333920690748427,1.0,1.0,0.03842114408810934,0.0,0.0,0.0009777050684480107,0.4116298451143153,0.5923869750078987,0.031268276274204254,0.0,0.0,4.422017335891724,1.4516217708587646
99,0.0013983628402153652,0.4110194312201606,0.6322259373135037,1.0,1.0,0.03701435195075141,0.0,0.0,0.0010164511554381426,0.4268914671505199,0.5968413072473863,0.03188183158636093,0.0,0.0,4.421379327774048,1.4527113437652588
100,0.0014504011099537213,0.40594376458062065,0.6316975487603081,1.0,1.0,0.03779187467363146,0.0,0.0,0.0009591463295852437,0.41126714033239026,0.5979270374073702,0.03097008727490902,0.0,0.0,4.410511255264282,1.4558663368225098
